city,timestamp,temperature,season
New York,2010-05-06,17.824772484839215,spring
New York,2010-05-07,16.50968784274417,spring
New York,2010-05-08,3.4074525057950398,spring
New York,2010-05-09,8.570331362952489,spring
New York,2010-05-10,2.7722294611217606,spring
New York,2010-05-11,9.411353174951547,spring
New York,2010-05-12,9.535625381190034,spring
New York,2010-05-13,4.2415508914739055,spring
New York,2010-05-14,15.221353181489992,spring
New York,2010-05-15,12.422345139631341,spring
New York,2010-05-16,13.630946989058058,spring
New York,2010-05-17,5.559373251215311,spring
New York,2010-05-18,4.287610089822945,spring
New York,2010-05-19,2.5478893743953765,spring
New York,2010-05-20,11.717405830391543,spring
New York,2010-05-21,4.006104659860315,spring
New York,2010-05-22,3.3684908055889142,spring
New York,2010-05-23,14.1209124097842,spring
New York,2010-05-24,10.467441469797011,spring
New York,2010-05-25,10.283289511381744,spring
New York,2010-05-26,10.638012199905855,spring
New York,2010-05-27,0.29627991302746715,spring
New York,2010-05-28,10.884318908947343,spring
New York,2010-05-29,12.159247616622482,spring
New York,2010-05-30,10.053042075501311,spring
New York,2010-05-31,6.277501109946606,spring
New York,2010-06-01,31.50383855381986,summer
New York,2010-06-02,24.00055041429495,summer
New York,2010-06-03,17.355859010403822,summer
New York,2010-06-04,31.07718082119842,summer
New York,2010-06-05,29.11540423634473,summer
New York,2010-06-06,30.880824227703663,summer
New York,2010-06-07,33.85182009414892,summer
New York,2010-06-08,18.244909176604835,summer
New York,2010-06-09,29.899987990623217,summer
New York,2010-06-10,24.68660668546915,summer
New York,2010-06-11,35.04891764674092,summer
New York,2010-06-12,20.886785151974806,summer
New York,2010-06-13,23.160305994302746,summer
New York,2010-06-14,27.365822593046286,summer
New York,2010-06-15,25.352666791771142,summer
New York,2010-06-16,17.142294758879597,summer
New York,2010-06-17,25.934211669325446,summer
New York,2010-06-18,22.815502386514385,summer
New York,2010-06-19,23.092928590668734,summer
New York,2010-06-20,30.01899790614039,summer
New York,2010-06-21,24.215374930154834,summer
New York,2010-06-22,31.079371181973627,summer
New York,2010-06-23,23.85451944021776,summer
New York,2010-06-24,32.79098638004261,summer
New York,2010-06-25,32.51843388567046,summer
New York,2010-06-26,25.169755782196557,summer
New York,2010-06-27,31.297242583842376,summer
New York,2010-06-28,29.73140346977889,summer
New York,2010-06-29,20.299989012932507,summer
New York,2010-06-30,25.58860373169583,summer
New York,2010-07-01,24.88313382498253,summer
New York,2010-07-02,27.23122864477766,summer
New York,2010-07-03,26.00935035216987,summer
New York,2010-07-04,31.30842221037971,summer
New York,2010-07-05,20.03601877262656,summer
New York,2010-07-06,24.15861052627564,summer
New York,2010-07-07,35.25578823596919,summer
New York,2010-07-08,20.776347913148108,summer
New York,2010-07-09,30.714146294500473,summer
New York,2010-07-10,26.523672148574963,summer
New York,2010-07-11,24.848926601139546,summer
New York,2010-07-12,21.383929234579085,summer
New York,2010-07-13,16.712762165628117,summer
New York,2010-07-14,32.48923464366823,summer
New York,2010-07-15,17.854024849126226,summer
New York,2010-07-16,23.26063159062157,summer
New York,2010-07-17,21.52757932906572,summer
New York,2010-07-18,29.38242966597083,summer
New York,2010-07-19,23.40413236185036,summer
New York,2010-07-20,31.526870685637288,summer
New York,2010-07-21,14.10464916242203,summer
New York,2010-07-22,30.60340667681906,summer
New York,2010-07-23,24.18520196307001,summer
New York,2010-07-24,26.734950999529147,summer
New York,2010-07-25,26.774054469596933,summer
New York,2010-07-26,15.394309703192064,summer
New York,2010-07-27,21.073954289135862,summer
New York,2010-07-28,26.702957008432843,summer
New York,2010-07-29,25.40708656709159,summer
New York,2010-07-30,27.52660888287403,summer
New York,2010-07-31,26.0522323383127,summer
New York,2010-08-01,23.4667167243148,summer
New York,2010-08-02,24.978606203622014,summer
New York,2010-08-03,22.53363729743965,summer
New York,2010-08-04,27.869881584078687,summer
New York,2010-08-05,21.337141839829798,summer
New York,2010-08-06,33.141886758757835,summer
New York,2010-08-07,21.772998115548383,summer
New York,2010-08-08,27.319864657071648,summer
New York,2010-08-09,35.003094981388415,summer
New York,2010-08-10,17.237468662352473,summer
New York,2010-08-11,22.80623159655316,summer
New York,2010-08-12,33.32363805483263,summer
New York,2010-08-13,26.972097850040043,summer
New York,2010-08-14,21.767496927277968,summer
New York,2010-08-15,25.489730473863712,summer
New York,2010-08-16,25.669736686125933,summer
New York,2010-08-17,27.662080004094456,summer
New York,2010-08-18,20.068928896321225,summer
New York,2010-08-19,27.429890952045398,summer
New York,2010-08-20,28.1934135312803,summer
New York,2010-08-21,24.816458572735808,summer
New York,2010-08-22,25.714026376747242,summer
New York,2010-08-23,27.232586538696506,summer
New York,2010-08-24,33.721884481555406,summer
New York,2010-08-25,24.534309208404505,summer
New York,2010-08-26,28.675482063341732,summer
New York,2010-08-27,22.35778750771257,summer
New York,2010-08-28,25.456370490366954,summer
New York,2010-08-29,30.711071093886904,summer
New York,2010-08-30,20.781877885475105,summer
New York,2010-08-31,25.57195001807963,summer
New York,2010-09-01,9.0280267190048,autumn
New York,2010-09-02,17.22830301008518,autumn
New York,2010-09-03,23.679518747056832,autumn
New York,2010-09-04,16.35321557336242,autumn
New York,2010-09-05,7.696237803171005,autumn
New York,2010-09-06,16.87274179856598,autumn
New York,2010-09-07,9.42857050946062,autumn
New York,2010-09-08,22.544440516125796,autumn
New York,2010-09-09,7.884337205968262,autumn
New York,2010-09-10,8.110144629148454,autumn
New York,2010-09-11,12.527212343424742,autumn
New York,2010-09-12,11.463820433148054,autumn
New York,2010-09-13,18.059515493223017,autumn
New York,2010-09-14,14.45605775443064,autumn
New York,2010-09-15,7.447238960016777,autumn
New York,2010-09-16,25.14234390709622,autumn
New York,2010-09-17,16.263545378057984,autumn
New York,2010-09-18,6.936493802555004,autumn
New York,2010-09-19,11.661770701918641,autumn
New York,2010-09-20,14.47672703866553,autumn
New York,2010-09-21,20.245092843743258,autumn
New York,2010-09-22,14.392728397942236,autumn
New York,2010-09-23,17.0565381960927,autumn
New York,2010-09-24,13.297255863179375,autumn
New York,2010-09-25,17.86712559662122,autumn
New York,2010-09-26,21.12704039175273,autumn
New York,2010-09-27,6.306546147491359,autumn
New York,2010-09-28,16.846690936117216,autumn
New York,2010-09-29,15.37129229350753,autumn
New York,2010-09-30,13.842113856763579,autumn
New York,2010-10-01,12.7020710285725,autumn
New York,2010-10-02,15.588755115875259,autumn
New York,2010-10-03,11.30246018934627,autumn
New York,2010-10-04,3.499986573610574,autumn
New York,2010-10-05,15.337310087091284,autumn
New York,2010-10-06,19.065990575876285,autumn
New York,2010-10-07,22.79525003077277,autumn
New York,2010-10-08,23.28336601796535,autumn
New York,2010-10-09,14.289607171887404,autumn
New York,2010-10-10,10.512121320844685,autumn
New York,2010-10-11,20.253177274919132,autumn
New York,2010-10-12,11.135119458769932,autumn
New York,2010-10-13,19.81203362965493,autumn
New York,2010-10-14,8.557258973445334,autumn
New York,2010-10-15,14.027264865739037,autumn
New York,2010-10-16,7.470408261688119,autumn
New York,2010-10-17,12.57510150008966,autumn
New York,2010-10-18,17.04266344418352,autumn
New York,2010-10-19,10.975585277050177,autumn
New York,2010-10-20,19.519324859523973,autumn
New York,2010-10-21,10.967888499175084,autumn
New York,2010-10-22,7.229411558277148,autumn
New York,2010-10-23,17.09730506402575,autumn
New York,2010-10-24,15.538963138614193,autumn
New York,2010-10-25,17.36678129593651,autumn
New York,2010-10-26,20.711462577102875,autumn
New York,2010-10-27,19.537591446744518,autumn
New York,2010-10-28,13.715660545272707,autumn
New York,2010-10-29,6.779430939613272,autumn
New York,2010-10-30,19.64402031258009,autumn
New York,2010-10-31,20.353521075087677,autumn
New York,2010-11-01,24.382975450827914,autumn
New York,2010-11-02,16.34265496354426,autumn
New York,2010-11-03,24.02495369119201,autumn
New York,2010-11-04,5.62917907969857,autumn
New York,2010-11-05,17.58742141439489,autumn
New York,2010-11-06,7.880704335435848,autumn
New York,2010-11-07,8.630588031830252,autumn
New York,2010-11-08,16.844164163632016,autumn
New York,2010-11-09,19.70884618177122,autumn
New York,2010-11-10,15.214915265335115,autumn
New York,2010-11-11,11.870993777783521,autumn
New York,2010-11-12,13.376785539917378,autumn
New York,2010-11-13,16.13524450297869,autumn
New York,2010-11-14,1.514548183041878,autumn
New York,2010-11-15,6.930619680288505,autumn
New York,2010-11-16,6.744003008610411,autumn
New York,2010-11-17,12.402960776901525,autumn
New York,2010-11-18,5.546510621750615,autumn
New York,2010-11-19,17.8315588982023,autumn
New York,2010-11-20,18.848559498592248,autumn
New York,2010-11-21,10.43410040109191,autumn
New York,2010-11-22,13.115199553959936,autumn
New York,2010-11-23,10.864928263369912,autumn
New York,2010-11-24,22.776126703688313,autumn
New York,2010-11-25,22.10941221817574,autumn
New York,2010-11-26,22.103004867462438,autumn
New York,2010-11-27,9.318008629626256,autumn
New York,2010-11-28,7.548595735423405,autumn
New York,2010-11-29,12.965674147828993,autumn
New York,2010-11-30,16.2833509451088,autumn
New York,2010-12-01,1.0415416313066945,winter
New York,2010-12-02,-7.077788338859991,winter
New York,2010-12-03,-3.6768045386266612,winter
New York,2010-12-04,-10.09745180298441,winter
New York,2010-12-05,3.809632661719106,winter
New York,2010-12-06,0.28209045096188434,winter
New York,2010-12-07,1.1687177478592756,winter
New York,2010-12-08,-7.020576799977012,winter
New York,2010-12-09,-0.16804729372188787,winter
New York,2010-12-10,1.7075051449041618,winter
New York,2010-12-11,-5.433274994496652,winter
New York,2010-12-12,-0.4969226503271231,winter
New York,2010-12-13,-2.4361324708898535,winter
New York,2010-12-14,2.579045187833169,winter
New York,2010-12-15,-4.5839264732318235,winter
New York,2010-12-16,-3.2579019384998587,winter
New York,2010-12-17,15.9789789153999,winter
New York,2010-12-18,1.7930623855669658,winter
New York,2010-12-19,6.517454099020959,winter
New York,2010-12-20,5.0126372839194255,winter
New York,2010-12-21,-1.390387081945028,winter
New York,2010-12-22,-3.2684926879793723,winter
New York,2010-12-23,-2.9265358235033876,winter
New York,2010-12-24,2.458712593948612,winter
New York,2010-12-25,-0.06811559831797678,winter
New York,2010-12-26,-2.560953697217406,winter
New York,2010-12-27,2.4902621016519424,winter
New York,2010-12-28,0.8689834880766998,winter
New York,2010-12-29,-0.06207689292815031,winter
New York,2010-12-30,-4.760200534054665,winter
New York,2010-12-31,4.292861651110807,winter
New York,2011-01-01,-8.448758432126342,winter
New York,2011-01-02,6.200374879215974,winter
New York,2011-01-03,2.573249291753414,winter
New York,2011-01-04,-6.695947267753612,winter
New York,2011-01-05,11.6444935302872,winter
New York,2011-01-06,-2.110145336445003,winter
New York,2011-01-07,7.35656052519443,winter
New York,2011-01-08,-6.482532460562107,winter
New York,2011-01-09,-0.33923547015926725,winter
New York,2011-01-10,8.19307852054907,winter
New York,2011-01-11,4.66581092581576,winter
New York,2011-01-12,-10.188320332785832,winter
New York,2011-01-13,1.3101860882323062,winter
New York,2011-01-14,2.524021538170724,winter
New York,2011-01-15,-4.780398324403527,winter
New York,2011-01-16,2.61358087457005,winter
New York,2011-01-17,4.098163525022395,winter
New York,2011-01-18,-6.148363093377394,winter
New York,2011-01-19,-0.5464607961970933,winter
New York,2011-01-20,-2.2678563349046166,winter
New York,2011-01-21,-2.016326537240595,winter
New York,2011-01-22,4.54878584732213,winter
New York,2011-01-23,4.36909776794366,winter
New York,2011-01-24,-3.4555723145065014,winter
New York,2011-01-25,3.436662574657521,winter
New York,2011-01-26,1.0675014641525422,winter
New York,2011-01-27,-1.3776801741979985,winter
New York,2011-01-28,3.039673011967245,winter
New York,2011-01-29,-3.8060438065680313,winter
New York,2011-01-30,10.654781576306371,winter
New York,2011-01-31,4.454295872674036,winter
New York,2011-02-01,-2.315088457021635,winter
New York,2011-02-02,1.9778715223268941,winter
New York,2011-02-03,-0.3208466482073211,winter
New York,2011-02-04,9.574230474484382,winter
New York,2011-02-05,0.538853950304883,winter
New York,2011-02-06,8.830126666326642,winter
New York,2011-02-07,-1.234572048994253,winter
New York,2011-02-08,-4.085408191292631,winter
New York,2011-02-09,0.741762983521186,winter
New York,2011-02-10,-1.7405364578733054,winter
New York,2011-02-11,-0.8549032402891705,winter
New York,2011-02-12,4.379516799617201,winter
New York,2011-02-13,1.6744869552100419,winter
New York,2011-02-14,-3.609832047090112,winter
New York,2011-02-15,5.808972631017851,winter
New York,2011-02-16,-3.0081873927725145,winter
New York,2011-02-17,9.364109618020661,winter
New York,2011-02-18,-11.238737273908246,winter
New York,2011-02-19,6.408275044438591,winter
New York,2011-02-20,6.0559095330138,winter
New York,2011-02-21,-6.495274254489899,winter
New York,2011-02-22,7.438511069285228,winter
New York,2011-02-23,-4.084066319106206,winter
New York,2011-02-24,1.0913975736931494,winter
New York,2011-02-25,3.604806399709208,winter
New York,2011-02-26,0.7997341316382761,winter
New York,2011-02-27,5.243312165838052,winter
New York,2011-02-28,-2.0444203439532256,winter
New York,2011-03-01,15.415959513484292,spring
New York,2011-03-02,11.543649405281515,spring
New York,2011-03-03,7.561501891562775,spring
New York,2011-03-04,6.157507764549177,spring
New York,2011-03-05,12.627212844738564,spring
New York,2011-03-06,14.74047159040888,spring
New York,2011-03-07,11.758304511101192,spring
New York,2011-03-08,12.56148575040487,spring
New York,2011-03-09,10.138782974554998,spring
New York,2011-03-10,9.368702715254699,spring
New York,2011-03-11,6.39811263576474,spring
New York,2011-03-12,6.147912809339065,spring
New York,2011-03-13,19.181260440989313,spring
New York,2011-03-14,10.877208971764878,spring
New York,2011-03-15,9.741921219287518,spring
New York,2011-03-16,10.754102626220712,spring
New York,2011-03-17,14.7589211543527,spring
New York,2011-03-18,12.615141884424666,spring
New York,2011-03-19,8.819035749624682,spring
New York,2011-03-20,6.734494732748,spring
New York,2011-03-21,5.43236627805058,spring
New York,2011-03-22,9.173077929705915,spring
New York,2011-03-23,0.3789594338850346,spring
New York,2011-03-24,7.980834882544867,spring
New York,2011-03-25,2.869325372341973,spring
New York,2011-03-26,6.854142513362494,spring
New York,2011-03-27,11.849450111507032,spring
New York,2011-03-28,1.5890477264814251,spring
New York,2011-03-29,11.1051553935168,spring
New York,2011-03-30,5.46701119692923,spring
New York,2011-03-31,8.518287122411675,spring
New York,2011-04-01,14.63698497206697,spring
New York,2011-04-02,9.368191183565383,spring
New York,2011-04-03,7.324770687804129,spring
New York,2011-04-04,11.752099617625083,spring
New York,2011-04-05,13.740632100267682,spring
New York,2011-04-06,10.518772405890191,spring
New York,2011-04-07,8.911325181271959,spring
New York,2011-04-08,8.663411616163415,spring
New York,2011-04-09,14.61757719264595,spring
New York,2011-04-10,9.102150139253572,spring
New York,2011-04-11,9.874107272024188,spring
New York,2011-04-12,13.229827621043611,spring
New York,2011-04-13,14.068150762978144,spring
New York,2011-04-14,7.502474208212617,spring
New York,2011-04-15,13.842401661475987,spring
New York,2011-04-16,14.53097601594206,spring
New York,2011-04-17,6.521061114779071,spring
New York,2011-04-18,10.010968549376834,spring
New York,2011-04-19,14.53454006100074,spring
New York,2011-04-20,10.318226214321962,spring
New York,2011-04-21,11.690464983007093,spring
New York,2011-04-22,12.989708246465678,spring
New York,2011-04-23,14.919001312195117,spring
New York,2011-04-24,5.10583423167853,spring
New York,2011-04-25,7.353045475576732,spring
New York,2011-04-26,-1.573531843524023,spring
New York,2011-04-27,12.141264660941737,spring
New York,2011-04-28,6.990451824626044,spring
New York,2011-04-29,2.473162207485861,spring
New York,2011-04-30,15.069543764035824,spring
New York,2011-05-01,6.164853570310142,spring
New York,2011-05-02,9.235190646715,spring
New York,2011-05-03,10.50106162620653,spring
New York,2011-05-04,8.798428503058524,spring
New York,2011-05-05,11.2443744484092,spring
New York,2011-05-06,13.811510198306003,spring
New York,2011-05-07,16.708083617927578,spring
New York,2011-05-08,6.481187368955144,spring
New York,2011-05-09,14.5791838231725,spring
New York,2011-05-10,11.050024298481752,spring
New York,2011-05-11,11.147490343517886,spring
New York,2011-05-12,11.482800414661302,spring
New York,2011-05-13,10.554096527464926,spring
New York,2011-05-14,9.766692754893413,spring
New York,2011-05-15,12.183661227775698,spring
New York,2011-05-16,10.403484754289433,spring
New York,2011-05-17,12.561036594633155,spring
New York,2011-05-18,10.526486876936088,spring
New York,2011-05-19,8.604536709222034,spring
New York,2011-05-20,10.698924032838457,spring
New York,2011-05-21,4.45294879650557,spring
New York,2011-05-22,9.307793310538184,spring
New York,2011-05-23,15.89351738546042,spring
New York,2011-05-24,11.069302413057924,spring
New York,2011-05-25,10.21685973286694,spring
New York,2011-05-26,10.161437301603042,spring
New York,2011-05-27,2.5563790251741194,spring
New York,2011-05-28,6.786854349476597,spring
New York,2011-05-29,2.879006044788418,spring
New York,2011-05-30,1.68759462039265,spring
New York,2011-05-31,9.26177667615826,spring
New York,2011-06-01,27.617825251443474,summer
New York,2011-06-02,23.58168291490921,summer
New York,2011-06-03,31.151304595370327,summer
New York,2011-06-04,27.91018876877786,summer
New York,2011-06-05,22.97562347619182,summer
New York,2011-06-06,28.748953472088203,summer
New York,2011-06-07,30.79418409425116,summer
New York,2011-06-08,19.46603826881953,summer
New York,2011-06-09,29.468117814148258,summer
New York,2011-06-10,19.10549627356639,summer
New York,2011-06-11,26.994424519194673,summer
New York,2011-06-12,19.669613291789513,summer
New York,2011-06-13,28.808143064655198,summer
New York,2011-06-14,26.35763111901823,summer
New York,2011-06-15,33.152481735700064,summer
New York,2011-06-16,10.157519428222416,summer
New York,2011-06-17,27.243071541068755,summer
New York,2011-06-18,23.544952136527993,summer
New York,2011-06-19,18.303548841381524,summer
New York,2011-06-20,28.42472761557538,summer
New York,2011-06-21,25.123500322348296,summer
New York,2011-06-22,18.819688927567753,summer
New York,2011-06-23,31.943156266852284,summer
New York,2011-06-24,26.02528963428341,summer
New York,2011-06-25,27.785322054564517,summer
New York,2011-06-26,22.743253345783234,summer
New York,2011-06-27,20.379473841742858,summer
New York,2011-06-28,16.203593412836195,summer
New York,2011-06-29,27.830826190502115,summer
New York,2011-06-30,27.30168794685491,summer
New York,2011-07-01,26.205971191695443,summer
New York,2011-07-02,28.818350762333385,summer
New York,2011-07-03,19.750624590089327,summer
New York,2011-07-04,22.242073928800817,summer
New York,2011-07-05,16.145968776154945,summer
New York,2011-07-06,21.56148604624708,summer
New York,2011-07-07,31.395143763634312,summer
New York,2011-07-08,27.999124046331143,summer
New York,2011-07-09,28.338997371704636,summer
New York,2011-07-10,20.4183766826185,summer
New York,2011-07-11,26.71476515812231,summer
New York,2011-07-12,26.085371975497267,summer
New York,2011-07-13,22.946665716108498,summer
New York,2011-07-14,20.978137606911478,summer
New York,2011-07-15,34.119877907147206,summer
New York,2011-07-16,25.366287407378156,summer
New York,2011-07-17,24.984820373028114,summer
New York,2011-07-18,28.504719109927738,summer
New York,2011-07-19,24.519755982761307,summer
New York,2011-07-20,40.03748991314548,summer
New York,2011-07-21,38.57554653432424,summer
New York,2011-07-22,33.75671917939987,summer
New York,2011-07-23,30.138205608168263,summer
New York,2011-07-24,25.145868250890036,summer
New York,2011-07-25,21.772914396933825,summer
New York,2011-07-26,22.68035579061643,summer
New York,2011-07-27,26.606163843679596,summer
New York,2011-07-28,21.38014215237541,summer
New York,2011-07-29,23.602974864332058,summer
New York,2011-07-30,14.613086912626931,summer
New York,2011-07-31,20.607531696681647,summer
New York,2011-08-01,23.863646097221622,summer
New York,2011-08-02,28.764358957100143,summer
New York,2011-08-03,16.59104739817044,summer
New York,2011-08-04,22.348045304628535,summer
New York,2011-08-05,31.388551590476972,summer
New York,2011-08-06,22.69204547750017,summer
New York,2011-08-07,23.550278653038966,summer
New York,2011-08-08,30.386284768588496,summer
New York,2011-08-09,20.89620455740981,summer
New York,2011-08-10,29.18239353762793,summer
New York,2011-08-11,23.958985010484565,summer
New York,2011-08-12,24.407014662382675,summer
New York,2011-08-13,27.346472981127494,summer
New York,2011-08-14,18.08206263155327,summer
New York,2011-08-15,24.46869450268625,summer
New York,2011-08-16,24.62270139384216,summer
New York,2011-08-17,18.91190032014875,summer
New York,2011-08-18,16.515678146513643,summer
New York,2011-08-19,27.62380421559099,summer
New York,2011-08-20,25.22745201337065,summer
New York,2011-08-21,26.302602828756218,summer
New York,2011-08-22,29.489763025532795,summer
New York,2011-08-23,23.600090502932776,summer
New York,2011-08-24,17.17015834975074,summer
New York,2011-08-25,21.771441452021204,summer
New York,2011-08-26,26.191376669025512,summer
New York,2011-08-27,25.346747283466424,summer
New York,2011-08-28,19.640991147373747,summer
New York,2011-08-29,24.972263436507752,summer
New York,2011-08-30,16.37829136771709,summer
New York,2011-08-31,28.56843579724898,summer
New York,2011-09-01,18.468138267301924,autumn
New York,2011-09-02,13.80369019259599,autumn
New York,2011-09-03,10.490461160351222,autumn
New York,2011-09-04,15.358490248020331,autumn
New York,2011-09-05,2.3037161502718284,autumn
New York,2011-09-06,12.148947648701418,autumn
New York,2011-09-07,21.1740062985464,autumn
New York,2011-09-08,10.546683881749232,autumn
New York,2011-09-09,17.55179135203351,autumn
New York,2011-09-10,16.927364058906406,autumn
New York,2011-09-11,13.4972067504773,autumn
New York,2011-09-12,11.18609485325128,autumn
New York,2011-09-13,18.579247201892283,autumn
New York,2011-09-14,19.174197193325302,autumn
New York,2011-09-15,24.081809752127334,autumn
New York,2011-09-16,21.36481595606808,autumn
New York,2011-09-17,13.015637833767356,autumn
New York,2011-09-18,24.11073235560029,autumn
New York,2011-09-19,22.04928835150309,autumn
New York,2011-09-20,18.216809647372482,autumn
New York,2011-09-21,16.574796815925353,autumn
New York,2011-09-22,11.553405019195264,autumn
New York,2011-09-23,24.085907526959062,autumn
New York,2011-09-24,20.237330856332495,autumn
New York,2011-09-25,10.842807949375736,autumn
New York,2011-09-26,10.665552259113213,autumn
New York,2011-09-27,21.20847277016999,autumn
New York,2011-09-28,23.618840252142185,autumn
New York,2011-09-29,4.814193498180154,autumn
New York,2011-09-30,17.886484190497878,autumn
New York,2011-10-01,7.740622708659136,autumn
New York,2011-10-02,17.66347097742113,autumn
New York,2011-10-03,6.0894496154669095,autumn
New York,2011-10-04,12.846069550556399,autumn
New York,2011-10-05,27.549017111547286,autumn
New York,2011-10-06,17.505590872105365,autumn
New York,2011-10-07,14.436449496570138,autumn
New York,2011-10-08,18.113135851889613,autumn
New York,2011-10-09,20.14059635970703,autumn
New York,2011-10-10,14.36560636368978,autumn
New York,2011-10-11,20.251006499386534,autumn
New York,2011-10-12,14.139998450214971,autumn
New York,2011-10-13,19.458645578791554,autumn
